,Year,Quarter,LGA,Sex,Age_Gr,TB_Cases
638,2023,4,Kagarko,Male,25–34,0
639,2023,4,Kagarko,Female,25–34,0
640,2023,1,Kajuru,Male,25–34,27
641,2023,1,Kajuru,Female,25–34,21
642,2023,2,Kajuru,Male,25–34,16
643,2023,2,Kajuru,Female,25–34,14
644,2023,3,Kajuru,Male,25–34,0
645,2023,3,Kajuru,Female,25–34,0
646,2023,4,Kajuru,Male,25–34,0
647,2023,4,Kajuru,Female,25–34,0
648,2023,1,Kaura,Male,25–34,14
649,2023,1,Kaura,Female,25–34,11
650,2023,2,Kaura,Male,25–34,16
651,2023,2,Kaura,Female,25–34,9
652,2023,3,Kaura,Male,25–34,0
653,2023,3,Kaura,Female,25–34,0
654,2023,4,Kaura,Male,25–34,0
655,2023,4,Kaura,Female,25–34,0
656,2023,1,Kauru,Male,25–34,34
657,2023,1,Kauru,Female,25–34,24
658,2023,2,Kauru,Male,25–34,50
659,2023,2,Kauru,Female,25–34,7
660,2023,3,Kauru,Male,25–34,0
661,2023,3,Kauru,Female,25–34,0
662,2023,4,Kauru,Male,25–34,0
663,2023,4,Kauru,Female,25–34,0
664,2023,1,Kubau,Male,25–34,11
665,2023,1,Kubau,Female,25–34,14
666,2023,2,Kubau,Male,25–34,19
667,2023,2,Kubau,Female,25–34,13
668,2023,3,Kubau,Male,25–34,0
669,2023,3,Kubau,Female,25–34,0
670,2023,4,Kubau,Male,25–34,0
671,2023,4,Kubau,Female,25–34,0
672,2023,1,Kudan,Male,25–34,8
673,2023,1,Kudan,Female,25–34,12
674,2023,2,Kudan,Male,25–34,6
675,2023,2,Kudan,Female,25–34,12
676,2023,3,Kudan,Male,25–34,0
677,2023,3,Kudan,Female,25–34,0
678,2023,4,Kudan,Male,25–34,0
679,2023,4,Kudan,Female,25–34,0
680,2023,1,Lere,Male,25–34,9
681,2023,1,Lere,Female,25–34,5
682,2023,2,Lere,Male,25–34,9
683,2023,2,Lere,Female,25–34,3
684,2023,3,Lere,Male,25–34,0
685,2023,3,Lere,Female,25–34,0
686,2023,4,Lere,Male,25–34,0
687,2023,4,Lere,Female,25–34,0
688,2023,1,Makarfi,Male,25–34,19
689,2023,1,Makarfi,Female,25–34,17
690,2023,2,Makarfi,Male,25–34,15
691,2023,2,Makarfi,Female,25–34,20
692,2023,3,Makarfi,Male,25–34,0
693,2023,3,Makarfi,Female,25–34,0
694,2023,4,Makarfi,Male,25–34,0
695,2023,4,Makarfi,Female,25–34,0
696,2023,1,Sabon – Gari,Male,25–34,41
697,2023,1,Sabon – Gari,Female,25–34,35
698,2023,2,Sabon – Gari,Male,25–34,46
699,2023,2,Sabon – Gari,Female,25–34,45
700,2023,3,Sabon – Gari,Male,25–34,0
701,2023,3,Sabon – Gari,Female,25–34,0
702,2023,4,Sabon – Gari,Male,25–34,0
703,2023,4,Sabon – Gari,Female,25–34,0
704,2023,1,Sanga,Male,25–34,12
705,2023,1,Sanga,Female,25–34,5
706,2023,2,Sanga,Male,25–34,8
707,2023,2,Sanga,Female,25–34,4
708,2023,3,Sanga,Male,25–34,0
709,2023,3,Sanga,Female,25–34,0
710,2023,4,Sanga,Male,25–34,0
711,2023,4,Sanga,Female,25–34,0
712,2023,1,Soba,Male,25–34,12
713,2023,1,Soba,Female,25–34,8
714,2023,2,Soba,Male,25–34,16
715,2023,2,Soba,Female,25–34,10
716,2023,3,Soba,Male,25–34,0
717,2023,3,Soba,Female,25–34,0
718,2023,4,Soba,Male,25–34,0
719,2023,4,Soba,Female,25–34,0
720,2023,1,Zangon – Kataf,Male,25–34,18
721,2023,1,Zangon – Kataf,Female,25–34,25
722,2023,2,Zangon – Kataf,Male,25–34,28
723,2023,2,Zangon – Kataf,Female,25–34,12
724,2023,3,Zangon – Kataf,Male,25–34,0
725,2023,3,Zangon – Kataf,Female,25–34,0
726,2023,4,Zangon – Kataf,Male,25–34,0
727,2023,4,Zangon – Kataf,Female,25–34,0
728,2023,1,Zaria,Male,25–34,108
729,2023,1,Zaria,Female,25–34,98
730,2023,2,Zaria,Male,25–34,99
731,2023,2,Zaria,Female,25–34,88
732,2023,3,Zaria,Male,25–34,0
733,2023,3,Zaria,Female,25–34,0
734,2023,4,Zaria,Male,25–34,0
735,2023,4,Zaria,Female,25–34,0
736,2023,1,Birni – Gwari,Male,35–44,5
737,2023,1,Birni – Gwari,Female,35–44,8
738,2023,2,Birni – Gwari,Male,35–44,12
739,2023,2,Birni – Gwari,Female,35–44,17
740,2023,3,Birni – Gwari,Male,35–44,0
741,2023,3,Birni – Gwari,Female,35–44,0
742,2023,4,Birni – Gwari,Male,35–44,0
743,2023,4,Birni – Gwari,Female,35–44,0
744,2023,1,Chikun,Male,35–44,84
745,2023,1,Chikun,Female,35–44,33
746,2023,2,Chikun,Male,35–44,93
747,2023,2,Chikun,Female,35–44,41
748,2023,3,Chikun,Male,35–44,0
749,2023,3,Chikun,Female,35–44,0
750,2023,4,Chikun,Male,35–44,0
751,2023,4,Chikun,Female,35–44,0
752,2023,1,Giwa,Male,35–44,70
753,2023,1,Giwa,Female,35–44,40
754,2023,2,Giwa,Male,35–44,67
755,2023,2,Giwa,Female,35–44,43
756,2023,3,Giwa,Male,35–44,0
757,2023,3,Giwa,Female,35–44,0
758,2023,4,Giwa,Male,35–44,0
759,2023,4,Giwa,Female,35–44,0
760,2023,1,Igabi,Male,35–44,30
761,2023,1,Igabi,Female,35–44,27
762,2023,2,Igabi,Male,35–44,32
763,2023,2,Igabi,Female,35–44,29
764,2023,3,Igabi,Male,35–44,0
765,2023,3,Igabi,Female,35–44,0
766,2023,4,Igabi,Male,35–44,0
767,2023,4,Igabi,Female,35–44,0
768,2023,1,Ikara,Male,35–44,10
769,2023,1,Ikara,Female,35–44,4
770,2023,2,Ikara,Male,35–44,18
771,2023,2,Ikara,Female,35–44,17
772,2023,3,Ikara,Male,35–44,0
773,2023,3,Ikara,Female,35–44,0
774,2023,4,Ikara,Male,35–44,0
775,2023,4,Ikara,Female,35–44,0
776,2023,1,Jaba,Male,35–44,24
777,2023,1,Jaba,Female,35–44,14
778,2023,2,Jaba,Male,35–44,24
779,2023,2,Jaba,Female,35–44,11
780,2023,3,Jaba,Male,35–44,0
781,2023,3,Jaba,Female,35–44,0
782,2023,4,Jaba,Male,35–44,0
783,2023,4,Jaba,Female,35–44,0
784,2023,1,Jema'a,Male,35–44,48
785,2023,1,Jema'a,Female,35–44,43
786,2023,2,Jema'a,Male,35–44,47
787,2023,2,Jema'a,Female,35–44,34
788,2023,3,Jema'a,Male,35–44,0
789,2023,3,Jema'a,Female,35–44,0
790,2023,4,Jema'a,Male,35–44,0
791,2023,4,Jema'a,Female,35–44,0
792,2023,1,Kachia,Male,35–44,39
793,2023,1,Kachia,Female,35–44,31
794,2023,2,Kachia,Male,35–44,43
795,2023,2,Kachia,Female,35–44,56
796,2023,3,Kachia,Male,35–44,0
797,2023,3,Kachia,Female,35–44,0
798,2023,4,Kachia,Male,35–44,0
799,2023,4,Kachia,Female,35–44,0
800,2023,1,Kaduna North,Male,35–44,87
801,2023,1,Kaduna North,Female,35–44,65
802,2023,2,Kaduna North,Male,35–44,120
803,2023,2,Kaduna North,Female,35–44,98
804,2023,3,Kaduna North,Male,35–44,0
805,2023,3,Kaduna North,Female,35–44,0
806,2023,4,Kaduna North,Male,35–44,0
807,2023,4,Kaduna North,Female,35–44,0
808,2023,1,Kaduna South,Male,35–44,62
809,2023,1,Kaduna South,Female,35–44,53
810,2023,2,Kaduna South,Male,35–44,84
811,2023,2,Kaduna South,Female,35–44,57
812,2023,3,Kaduna South,Male,35–44,0
813,2023,3,Kaduna South,Female,35–44,0
814,2023,4,Kaduna South,Male,35–44,0
815,2023,4,Kaduna South,Female,35–44,0
816,2023,1,Kagarko,Male,35–44,42
817,2023,1,Kagarko,Female,35–44,36
818,2023,2,Kagarko,Male,35–44,57
819,2023,2,Kagarko,Female,35–44,33
820,2023,3,Kagarko,Male,35–44,0
821,2023,3,Kagarko,Female,35–44,0
822,2023,4,Kagarko,Male,35–44,0
823,2023,4,Kagarko,Female,35–44,0
824,2023,1,Kajuru,Male,35–44,24
825,2023,1,Kajuru,Female,35–44,19
826,2023,2,Kajuru,Male,35–44,34
827,2023,2,Kajuru,Female,35–44,9
828,2023,3,Kajuru,Male,35–44,0
829,2023,3,Kajuru,Female,35–44,0
830,2023,4,Kajuru,Male,35–44,0
831,2023,4,Kajuru,Female,35–44,0
832,2023,1,Kaura,Male,35–44,17
833,2023,1,Kaura,Female,35–44,8
834,2023,2,Kaura,Male,35–44,18
835,2023,2,Kaura,Female,35–44,14
836,2023,3,Kaura,Male,35–44,0
837,2023,3,Kaura,Female,35–44,0
838,2023,4,Kaura,Male,35–44,0
839,2023,4,Kaura,Female,35–44,0
840,2023,1,Kauru,Male,35–44,75
841,2023,1,Kauru,Female,35–44,17
842,2023,2,Kauru,Male,35–44,71
843,2023,2,Kauru,Female,35–44,6
844,2023,3,Kauru,Male,35–44,0
845,2023,3,Kauru,Female,35–44,0
846,2023,4,Kauru,Male,35–44,0
847,2023,4,Kauru,Female,35–44,0
848,2023,1,Kubau,Male,35–44,11
849,2023,1,Kubau,Female,35–44,16
850,2023,2,Kubau,Male,35–44,9
851,2023,2,Kubau,Female,35–44,9
852,2023,3,Kubau,Male,35–44,0
853,2023,3,Kubau,Female,35–44,0
854,2023,4,Kubau,Male,35–44,0
855,2023,4,Kubau,Female,35–44,0
856,2023,1,Kudan,Male,35–44,6
857,2023,1,Kudan,Female,35–44,4
858,2023,2,Kudan,Male,35–44,9
859,2023,2,Kudan,Female,35–44,12
860,2023,3,Kudan,Male,35–44,0
861,2023,3,Kudan,Female,35–44,0
862,2023,4,Kudan,Male,35–44,0
863,2023,4,Kudan,Female,35–44,0
864,2023,1,Lere,Male,35–44,7
865,2023,1,Lere,Female,35–44,6
866,2023,2,Lere,Male,35–44,10
867,2023,2,Lere,Female,35–44,1
868,2023,3,Lere,Male,35–44,0
869,2023,3,Lere,Female,35–44,0
870,2023,4,Lere,Male,35–44,0
871,2023,4,Lere,Female,35–44,0
872,2023,1,Makarfi,Male,35–44,19
873,2023,1,Makarfi,Female,35–44,13
874,2023,2,Makarfi,Male,35–44,31
875,2023,2,Makarfi,Female,35–44,12
876,2023,3,Makarfi,Male,35–44,0
877,2023,3,Makarfi,Female,35–44,0
878,2023,4,Makarfi,Male,35–44,0
879,2023,4,Makarfi,Female,35–44,0
880,2023,1,Sabon – Gari,Male,35–44,40
881,2023,1,Sabon – Gari,Female,35–44,23
882,2023,2,Sabon – Gari,Male,35–44,44
883,2023,2,Sabon – Gari,Female,35–44,22
884,2023,3,Sabon – Gari,Male,35–44,0
885,2023,3,Sabon – Gari,Female,35–44,0
886,2023,4,Sabon – Gari,Male,35–44,0
887,2023,4,Sabon – Gari,Female,35–44,0
888,2023,1,Sanga,Male,35–44,12
889,2023,1,Sanga,Female,35–44,7
890,2023,2,Sanga,Male,35–44,6
891,2023,2,Sanga,Female,35–44,5
892,2023,3,Sanga,Male,35–44,0
893,2023,3,Sanga,Female,35–44,0
894,2023,4,Sanga,Male,35–44,0
895,2023,4,Sanga,Female,35–44,0
896,2023,1,Soba,Male,35–44,20
897,2023,1,Soba,Female,35–44,11
898,2023,2,Soba,Male,35–44,20
899,2023,2,Soba,Female,35–44,6
900,2023,3,Soba,Male,35–44,0
901,2023,3,Soba,Female,35–44,0
902,2023,4,Soba,Male,35–44,0
903,2023,4,Soba,Female,35–44,0
904,2023,1,Zangon – Kataf,Male,35–44,35
905,2023,1,Zangon – Kataf,Female,35–44,29
906,2023,2,Zangon – Kataf,Male,35–44,38
907,2023,2,Zangon – Kataf,Female,35–44,27
908,2023,3,Zangon – Kataf,Male,35–44,0
909,2023,3,Zangon – Kataf,Female,35–44,0
910,2023,4,Zangon – Kataf,Male,35–44,0
911,2023,4,Zangon – Kataf,Female,35–44,0
912,2023,1,Zaria,Male,35–44,134
913,2023,1,Zaria,Female,35–44,67
914,2023,2,Zaria,Male,35–44,34
915,2023,2,Zaria,Female,35–44,29
916,2023,3,Zaria,Male,35–44,0
917,2023,3,Zaria,Female,35–44,0
918,2023,4,Zaria,Male,35–44,0
919,2023,4,Zaria,Female,35–44,0
920,2023,1,Birni – Gwari,Male,45–54,6
921,2023,1,Birni – Gwari,Female,45–54,10
922,2023,2,Birni – Gwari,Male,45–54,16
923,2023,2,Birni – Gwari,Female,45–54,21
924,2023,3,Birni – Gwari,Male,45–54,0
925,2023,3,Birni – Gwari,Female,45–54,0
926,2023,4,Birni – Gwari,Male,45–54,0
927,2023,4,Birni – Gwari,Female,45–54,0
928,2023,1,Chikun,Male,45–54,40
929,2023,1,Chikun,Female,45–54,5
930,2023,2,Chikun,Male,45–54,43
931,2023,2,Chikun,Female,45–54,22
932,2023,3,Chikun,Male,45–54,0
933,2023,3,Chikun,Female,45–54,0
934,2023,4,Chikun,Male,45–54,0
935,2023,4,Chikun,Female,45–54,0
936,2023,1,Giwa,Male,45–54,17
937,2023,1,Giwa,Female,45–54,9
938,2023,2,Giwa,Male,45–54,21
939,2023,2,Giwa,Female,45–54,11
940,2023,3,Giwa,Male,45–54,0
941,2023,3,Giwa,Female,45–54,0
942,2023,4,Giwa,Male,45–54,0
943,2023,4,Giwa,Female,45–54,0
944,2023,1,Igabi,Male,45–54,29
945,2023,1,Igabi,Female,45–54,10
946,2023,2,Igabi,Male,45–54,29
947,2023,2,Igabi,Female,45–54,15
948,2023,3,Igabi,Male,45–54,0
949,2023,3,Igabi,Female,45–54,0
950,2023,4,Igabi,Male,45–54,0
951,2023,4,Igabi,Female,45–54,0
952,2023,1,Ikara,Male,45–54,3
953,2023,1,Ikara,Female,45–54,3
954,2023,2,Ikara,Male,45–54,9
955,2023,2,Ikara,Female,45–54,8
956,2023,3,Ikara,Male,45–54,0
957,2023,3,Ikara,Female,45–54,0
958,2023,4,Ikara,Male,45–54,0
959,2023,4,Ikara,Female,45–54,0
960,2023,1,Jaba,Male,45–54,13
961,2023,1,Jaba,Female,45–54,2
962,2023,2,Jaba,Male,45–54,6
963,2023,2,Jaba,Female,45–54,4
964,2023,3,Jaba,Male,45–54,0
965,2023,3,Jaba,Female,45–54,0
966,2023,4,Jaba,Male,45–54,0
967,2023,4,Jaba,Female,45–54,0
968,2023,1,Jema'a,Male,45–54,45
969,2023,1,Jema'a,Female,45–54,22
970,2023,2,Jema'a,Male,45–54,40
971,2023,2,Jema'a,Female,45–54,10
972,2023,3,Jema'a,Male,45–54,0
973,2023,3,Jema'a,Female,45–54,0
974,2023,4,Jema'a,Male,45–54,0
975,2023,4,Jema'a,Female,45–54,0
976,2023,1,Kachia,Male,45–54,57
977,2023,1,Kachia,Female,45–54,49
978,2023,2,Kachia,Male,45–54,80
979,2023,2,Kachia,Female,45–54,48
980,2023,3,Kachia,Male,45–54,0
981,2023,3,Kachia,Female,45–54,0
982,2023,4,Kachia,Male,45–54,0
983,2023,4,Kachia,Female,45–54,0
984,2023,1,Kaduna North,Male,45–54,42
985,2023,1,Kaduna North,Female,45–54,32
986,2023,2,Kaduna North,Male,45–54,72
987,2023,2,Kaduna North,Female,45–54,64
988,2023,3,Kaduna North,Male,45–54,0
989,2023,3,Kaduna North,Female,45–54,0
990,2023,4,Kaduna North,Male,45–54,0
991,2023,4,Kaduna North,Female,45–54,0
992,2023,1,Kaduna South,Male,45–54,41
993,2023,1,Kaduna South,Female,45–54,20
994,2023,2,Kaduna South,Male,45–54,60
995,2023,2,Kaduna South,Female,45–54,24
996,2023,3,Kaduna South,Male,45–54,0
997,2023,3,Kaduna South,Female,45–54,0
998,2023,4,Kaduna South,Male,45–54,0
999,2023,4,Kaduna South,Female,45–54,0
1000,2023,1,Kagarko,Male,45–54,19
1001,2023,1,Kagarko,Female,45–54,18
1002,2023,2,Kagarko,Male,45–54,28
1003,2023,2,Kagarko,Female,45–54,33
1004,2023,3,Kagarko,Male,45–54,0
1005,2023,3,Kagarko,Female,45–54,0
1006,2023,4,Kagarko,Male,45–54,0
1007,2023,4,Kagarko,Female,45–54,0
1008,2023,1,Kajuru,Male,45–54,49
1009,2023,1,Kajuru,Female,45–54,35
1010,2023,2,Kajuru,Male,45–54,22
1011,2023,2,Kajuru,Female,45–54,27
1012,2023,3,Kajuru,Male,45–54,0
1013,2023,3,Kajuru,Female,45–54,0
1014,2023,4,Kajuru,Male,45–54,0
1015,2023,4,Kajuru,Female,45–54,0
1016,2023,1,Kaura,Male,45–54,13
1017,2023,1,Kaura,Female,45–54,5
1018,2023,2,Kaura,Male,45–54,19
1019,2023,2,Kaura,Female,45–54,8
1020,2023,3,Kaura,Male,45–54,0
1021,2023,3,Kaura,Female,45–54,0
1022,2023,4,Kaura,Male,45–54,0
1023,2023,4,Kaura,Female,45–54,0
1024,2023,1,Kauru,Male,45–54,109
1025,2023,1,Kauru,Female,45–54,0
1026,2023,2,Kauru,Male,45–54,46
1027,2023,2,Kauru,Female,45–54,5
1028,2023,3,Kauru,Male,45–54,0
1029,2023,3,Kauru,Female,45–54,0
1030,2023,4,Kauru,Male,45–54,0
1031,2023,4,Kauru,Female,45–54,0
1032,2023,1,Kubau,Male,45–54,13
1033,2023,1,Kubau,Female,45–54,8
1034,2023,2,Kubau,Male,45–54,12
1035,2023,2,Kubau,Female,45–54,5
1036,2023,3,Kubau,Male,45–54,0
1037,2023,3,Kubau,Female,45–54,0
1038,2023,4,Kubau,Male,45–54,0
1039,2023,4,Kubau,Female,45–54,0
1040,2023,1,Kudan,Male,45–54,8
1041,2023,1,Kudan,Female,45–54,2
1042,2023,2,Kudan,Male,45–54,11
1043,2023,2,Kudan,Female,45–54,1
1044,2023,3,Kudan,Male,45–54,0
1045,2023,3,Kudan,Female,45–54,0
1046,2023,4,Kudan,Male,45–54,0
1047,2023,4,Kudan,Female,45–54,0
1048,2023,1,Lere,Male,45–54,1
1049,2023,1,Lere,Female,45–54,2
1050,2023,2,Lere,Male,45–54,5
1051,2023,2,Lere,Female,45–54,3
1052,2023,3,Lere,Male,45–54,0
1053,2023,3,Lere,Female,45–54,0
1054,2023,4,Lere,Male,45–54,0
1055,2023,4,Lere,Female,45–54,0
1056,2023,1,Makarfi,Male,45–54,16
1057,2023,1,Makarfi,Female,45–54,4
1058,2023,2,Makarfi,Male,45–54,12
1059,2023,2,Makarfi,Female,45–54,5
1060,2023,3,Makarfi,Male,45–54,0
1061,2023,3,Makarfi,Female,45–54,0
1062,2023,4,Makarfi,Male,45–54,0
1063,2023,4,Makarfi,Female,45–54,0
1064,2023,1,Sabon – Gari,Male,45–54,19
1065,2023,1,Sabon – Gari,Female,45–54,16
1066,2023,2,Sabon – Gari,Male,45–54,17
1067,2023,2,Sabon – Gari,Female,45–54,5
1068,2023,3,Sabon – Gari,Male,45–54,0
1069,2023,3,Sabon – Gari,Female,45–54,0
1070,2023,4,Sabon – Gari,Male,45–54,0
1071,2023,4,Sabon – Gari,Female,45–54,0
1072,2023,1,Sanga,Male,45–54,14
1073,2023,1,Sanga,Female,45–54,5
1074,2023,2,Sanga,Male,45–54,3
1075,2023,2,Sanga,Female,45–54,6
1076,2023,3,Sanga,Male,45–54,0
1077,2023,3,Sanga,Female,45–54,0
1078,2023,4,Sanga,Male,45–54,0
1079,2023,4,Sanga,Female,45–54,0
1080,2023,1,Soba,Male,45–54,11
1081,2023,1,Soba,Female,45–54,4
1082,2023,2,Soba,Male,45–54,2
1083,2023,2,Soba,Female,45–54,7
1084,2023,3,Soba,Male,45–54,0
1085,2023,3,Soba,Female,45–54,0
1086,2023,4,Soba,Male,45–54,0
1087,2023,4,Soba,Female,45–54,0
1088,2023,1,Zangon – Kataf,Male,45–54,37
1089,2023,1,Zangon – Kataf,Female,45–54,11
1090,2023,2,Zangon – Kataf,Male,45–54,42
1091,2023,2,Zangon – Kataf,Female,45–54,23
1092,2023,3,Zangon – Kataf,Male,45–54,0
1093,2023,3,Zangon – Kataf,Female,45–54,0
1094,2023,4,Zangon – Kataf,Male,45–54,0
1095,2023,4,Zangon – Kataf,Female,45–54,0
1096,2023,1,Zaria,Male,45–54,99
1097,2023,1,Zaria,Female,45–54,43
1098,2023,2,Zaria,Male,45–54,23
1099,2023,2,Zaria,Female,45–54,60
1100,2023,3,Zaria,Male,45–54,0
1101,2023,3,Zaria,Female,45–54,0
1102,2023,4,Zaria,Male,45–54,0
1103,2023,4,Zaria,Female,45–54,0
1104,2023,1,Birni – Gwari,Male,55–64,15
1105,2023,1,Birni – Gwari,Female,55–64,9
1106,2023,2,Birni – Gwari,Male,55–64,11
1107,2023,2,Birni – Gwari,Female,55–64,14
1108,2023,3,Birni – Gwari,Male,55–64,0
1109,2023,3,Birni – Gwari,Female,55–64,0
1110,2023,4,Birni – Gwari,Male,55–64,0
1111,2023,4,Birni – Gwari,Female,55–64,0
1112,2023,1,Chikun,Male,55–64,20
1113,2023,1,Chikun,Female,55–64,6
1114,2023,2,Chikun,Male,55–64,14
1115,2023,2,Chikun,Female,55–64,7
1116,2023,3,Chikun,Male,55–64,0
1117,2023,3,Chikun,Female,55–64,0
1118,2023,4,Chikun,Male,55–64,0
1119,2023,4,Chikun,Female,55–64,0
1120,2023,1,Giwa,Male,55–64,1
1121,2023,1,Giwa,Female,55–64,3
1122,2023,2,Giwa,Male,55–64,2
1123,2023,2,Giwa,Female,55–64,1
1124,2023,3,Giwa,Male,55–64,0
1125,2023,3,Giwa,Female,55–64,0
1126,2023,4,Giwa,Male,55–64,0
1127,2023,4,Giwa,Female,55–64,0
1128,2023,1,Igabi,Male,55–64,15
1129,2023,1,Igabi,Female,55–64,13
1130,2023,2,Igabi,Male,55–64,19
1131,2023,2,Igabi,Female,55–64,13
1132,2023,3,Igabi,Male,55–64,0
1133,2023,3,Igabi,Female,55–64,0
1134,2023,4,Igabi,Male,55–64,0
1135,2023,4,Igabi,Female,55–64,0
1136,2023,1,Ikara,Male,55–64,1
1137,2023,1,Ikara,Female,55–64,0
1138,2023,2,Ikara,Male,55–64,8
1139,2023,2,Ikara,Female,55–64,1
1140,2023,3,Ikara,Male,55–64,0
1141,2023,3,Ikara,Female,55–64,0
1142,2023,4,Ikara,Male,55–64,0
1143,2023,4,Ikara,Female,55–64,0
1144,2023,1,Jaba,Male,55–64,2
1145,2023,1,Jaba,Female,55–64,0
1146,2023,2,Jaba,Male,55–64,2
1147,2023,2,Jaba,Female,55–64,0
1148,2023,3,Jaba,Male,55–64,0
1149,2023,3,Jaba,Female,55–64,0
1150,2023,4,Jaba,Male,55–64,0
1151,2023,4,Jaba,Female,55–64,0
1152,2023,1,Jema'a,Male,55–64,23
1153,2023,1,Jema'a,Female,55–64,7
1154,2023,2,Jema'a,Male,55–64,9
1155,2023,2,Jema'a,Female,55–64,8
1156,2023,3,Jema'a,Male,55–64,0
1157,2023,3,Jema'a,Female,55–64,0
1158,2023,4,Jema'a,Male,55–64,0
1159,2023,4,Jema'a,Female,55–64,0
1160,2023,1,Kachia,Male,55–64,60
1161,2023,1,Kachia,Female,55–64,35
1162,2023,2,Kachia,Male,55–64,58
1163,2023,2,Kachia,Female,55–64,37
1164,2023,3,Kachia,Male,55–64,0
1165,2023,3,Kachia,Female,55–64,0
1166,2023,4,Kachia,Male,55–64,0
1167,2023,4,Kachia,Female,55–64,0
1168,2023,1,Kaduna North,Male,55–64,21
1169,2023,1,Kaduna North,Female,55–64,8
1170,2023,2,Kaduna North,Male,55–64,34
1171,2023,2,Kaduna North,Female,55–64,18
1172,2023,3,Kaduna North,Male,55–64,0
1173,2023,3,Kaduna North,Female,55–64,0
1174,2023,4,Kaduna North,Male,55–64,0
1175,2023,4,Kaduna North,Female,55–64,0
1176,2023,1,Kaduna South,Male,55–64,20
1177,2023,1,Kaduna South,Female,55–64,7
1178,2023,2,Kaduna South,Male,55–64,10
1179,2023,2,Kaduna South,Female,55–64,12
1180,2023,3,Kaduna South,Male,55–64,0
1181,2023,3,Kaduna South,Female,55–64,0
1182,2023,4,Kaduna South,Male,55–64,0
1183,2023,4,Kaduna South,Female,55–64,0
1184,2023,1,Kagarko,Male,55–64,4
1185,2023,1,Kagarko,Female,55–64,10
1186,2023,2,Kagarko,Male,55–64,13
1187,2023,2,Kagarko,Female,55–64,12
1188,2023,3,Kagarko,Male,55–64,0
1189,2023,3,Kagarko,Female,55–64,0
1190,2023,4,Kagarko,Male,55–64,0
1191,2023,4,Kagarko,Female,55–64,0
1192,2023,1,Kajuru,Male,55–64,38
1193,2023,1,Kajuru,Female,55–64,20
1194,2023,2,Kajuru,Male,55–64,32
1195,2023,2,Kajuru,Female,55–64,8
1196,2023,3,Kajuru,Male,55–64,0
1197,2023,3,Kajuru,Female,55–64,0
1198,2023,4,Kajuru,Male,55–64,0
1199,2023,4,Kajuru,Female,55–64,0
1200,2023,1,Kaura,Male,55–64,1
1201,2023,1,Kaura,Female,55–64,3
1202,2023,2,Kaura,Male,55–64,3
1203,2023,2,Kaura,Female,55–64,5
1204,2023,3,Kaura,Male,55–64,0
1205,2023,3,Kaura,Female,55–64,0
1206,2023,4,Kaura,Male,55–64,0
1207,2023,4,Kaura,Female,55–64,0
1208,2023,1,Kauru,Male,55–64,61
1209,2023,1,Kauru,Female,55–64,0
1210,2023,2,Kauru,Male,55–64,40
1211,2023,2,Kauru,Female,55–64,3
1212,2023,3,Kauru,Male,55–64,0
1213,2023,3,Kauru,Female,55–64,0
1214,2023,4,Kauru,Male,55–64,0
1215,2023,4,Kauru,Female,55–64,0
1216,2023,1,Kubau,Male,55–64,8
1217,2023,1,Kubau,Female,55–64,2
1218,2023,2,Kubau,Male,55–64,10
1219,2023,2,Kubau,Female,55–64,6
1220,2023,3,Kubau,Male,55–64,0
1221,2023,3,Kubau,Female,55–64,0
1222,2023,4,Kubau,Male,55–64,0
1223,2023,4,Kubau,Female,55–64,0
1224,2023,1,Kudan,Male,55–64,3
1225,2023,1,Kudan,Female,55–64,1
1226,2023,2,Kudan,Male,55–64,8
1227,2023,2,Kudan,Female,55–64,0
1228,2023,3,Kudan,Male,55–64,0
1229,2023,3,Kudan,Female,55–64,0
1230,2023,4,Kudan,Male,55–64,0
1231,2023,4,Kudan,Female,55–64,0
1232,2023,1,Lere,Male,55–64,3
1233,2023,1,Lere,Female,55–64,1
1234,2023,2,Lere,Male,55–64,0
1235,2023,2,Lere,Female,55–64,1
1236,2023,3,Lere,Male,55–64,0
1237,2023,3,Lere,Female,55–64,0
1238,2023,4,Lere,Male,55–64,0
1239,2023,4,Lere,Female,55–64,0
1240,2023,1,Makarfi,Male,55–64,7
1241,2023,1,Makarfi,Female,55–64,5
1242,2023,2,Makarfi,Male,55–64,15
1243,2023,2,Makarfi,Female,55–64,4
1244,2023,3,Makarfi,Male,55–64,0
1245,2023,3,Makarfi,Female,55–64,0
1246,2023,4,Makarfi,Male,55–64,0
1247,2023,4,Makarfi,Female,55–64,0
1248,2023,1,Sabon – Gari,Male,55–64,11
1249,2023,1,Sabon – Gari,Female,55–64,3
1250,2023,2,Sabon – Gari,Male,55–64,10
1251,2023,2,Sabon – Gari,Female,55–64,6
1252,2023,3,Sabon – Gari,Male,55–64,0
1253,2023,3,Sabon – Gari,Female,55–64,0
1254,2023,4,Sabon – Gari,Male,55–64,0
1255,2023,4,Sabon – Gari,Female,55–64,0
1256,2023,1,Sanga,Male,55–64,4
1257,2023,1,Sanga,Female,55–64,5
1258,2023,2,Sanga,Male,55–64,4
1259,2023,2,Sanga,Female,55–64,1
1260,2023,3,Sanga,Male,55–64,0
1261,2023,3,Sanga,Female,55–64,0
1262,2023,4,Sanga,Male,55–64,0
1263,2023,4,Sanga,Female,55–64,0
1264,2023,1,Soba,Male,55–64,0
1265,2023,1,Soba,Female,55–64,4
